id,titulo,criado_em,fechado_em,quem_criou,quem_fechou,tempo_correcao_dias
14241,useCallback returns undefined when the component is rendered server-side,2018-11-15 16:43:50+00:00,2018-11-19 20:47:39+00:00,zhouzi,gaearon,4.169317129629629
14239,Regression: React 16 automatically marks first item of a select with size > 1 as checked,2018-11-15 12:25:06+00:00,2019-03-14 21:40:10+00:00,kamituel,nhunzaker,119.38546296296296
14222,Hooks are disabled in v16.7.0-alpha.1,2018-11-13 19:52:49+00:00,2018-11-13 21:48:50+00:00,arianon,bvaughn,0.08056712962962963
14220,"When using React.lazy will cause the GPU/CPU to run overloaded, and the page is very slow.",2018-11-13 17:30:14+00:00,2018-12-14 19:03:24+00:00,janryWang,acdlite,31.064699074074074
14213,Textarea loses focus after inserting paired punctuation with Chinese IME,2018-11-13 08:26:59+00:00,,ghost,,
14188,findDOMNode() throws inside Suspense,2018-11-11 03:53:37+00:00,2019-04-09 14:53:30+00:00,will-hart,gaearon,149.4582523148148
14170,react-test-renderer doesn't support Suspense and lazy nodes,2018-11-09 07:27:53+00:00,,Dem0n13,,
14159,React.memo and React.lazy ignore propTypes,2018-11-08 23:48:09+00:00,2018-11-29 20:06:28+00:00,ghost,gaearon,20.84605324074074
14097,Rapid successive calls to unloaded cache/resource items in Suspense results in a silent lockup,2018-11-05 14:18:01+00:00,2018-11-11 13:24:47+00:00,tannerlinsley,gaearon,5.9630324074074075
14073,Suspense fallback remounts when each child resolves,2018-11-02 11:57:22+00:00,2018-11-06 00:32:51+00:00,adwilk,acdlite,3.5246412037037036
14013,"Suspense doesn't ""resolve"" for subsequent times if was suspended again ",2018-10-28 22:44:36+00:00,2018-11-06 00:32:51+00:00,ykravv,acdlite,8.075173611111111
14012,Suspense ping shouldn't suspend if all suspended content is already in fallback mode,2018-10-28 21:22:06+00:00,2020-06-29 18:50:08+00:00,RichieAHB,gaearon,609.8944675925926
14002,Safari Devtools flooded with security errors on react-dom selection work with iframes with diff origins,2018-10-27 19:09:31+00:00,2019-03-20 13:11:54+00:00,asci,gaearon,143.75165509259259
13960,React.lazy: defaultProps not merged into props in commit phase lifecycles,2018-10-25 00:03:31+00:00,2018-11-06 19:54:15+00:00,variadicintegrity,gaearon,12.826898148148148
13798,JAWS reads non-interactive elements as Clickable,2018-10-10 14:07:16+00:00,,Lily418,,
13777,The gray overlay when tap the react root container,2018-10-04 22:20:19+00:00,2018-10-09 08:27:07+00:00,amikitevich,philipp-spiess,4.421388888888889
13688,Global `window.event` is overwritten in React 16.5+ in development mode. ,2018-09-19 13:49:45+00:00,2018-09-25 15:24:23+00:00,sergei-startsev,gaearon,6.065717592592593
13648,16.5 with better support of iframe has some side effects,2018-09-14 08:15:25+00:00,2018-09-14 15:44:15+00:00,JSteunou,gaearon,0.31168981481481484
13634,Missing UMD variant of react.profiling.min.js,2018-09-13 01:10:45+00:00,2018-09-14 00:44:08+00:00,realityforge,bvaughn,0.9815162037037037
13610,IE9: Unable to call apply on console.error when encountering an unknown tag,2018-09-10 17:13:49+00:00,2018-09-13 18:38:14+00:00,nhunzaker,gaearon,3.058622685185185
13574,Interaction reference count decremented too aggressively,2018-09-05 22:43:34+00:00,2018-09-25 16:27:42+00:00,bvaughn,bvaughn,19.73898148148148
13512,Node/UMD bundles are broken on master,2018-08-29 19:29:58+00:00,2018-09-01 19:00:00+00:00,gaearon,bvaughn,2.9791898148148146
13510,Updating component that makes resource request triggers update warning,2018-08-29 18:42:47+00:00,2018-08-30 00:45:54+00:00,pshrmn,gaearon,0.2521643518518519
13425,Host components outside the setState path are sometimes unnecessarily diffed and updated,2018-08-17 16:48:43+00:00,2018-08-17 17:13:47+00:00,gaearon,gaearon,0.017407407407407406
13424,onChange doesn't fire if input re-renders due to a setState() in a non-React capture phase listener,2018-08-17 16:41:41+00:00,,gaearon,,
13309,Profiler durations are sometimes incorrect,2018-08-02 14:42:49+00:00,2018-08-08 16:42:54+00:00,bvaughn,bvaughn,6.0833912037037035
13222,Select multiple - does not scroll to selected item(items),2018-07-17 10:29:34+00:00,2018-08-03 17:05:26+00:00,kre0n,gaearon,17.274907407407408
13188,"If console.error throws while reporting an error, React can enter an invalid internal state",2018-07-10 21:08:48+00:00,2018-08-02 17:16:56+00:00,brokentone,gaearon,22.838981481481483
13150,Enzyme + Context API = Warning: Detected multiple renderers concurrently rendering the same context provider,2018-07-04 18:43:22+00:00,2018-07-06 23:04:46+00:00,stereobooster,aweary,2.1815277777777777
13141,react-test-renderer shallow: SFCs should not get `this`,2018-07-03 07:38:43+00:00,2018-07-03 16:47:40+00:00,ljharb,gaearon,0.38121527777777775
13000,"react-dom throws ""ReferenceError: requestAnimationFrame is not defined"" in SSR environment since #12931",2018-06-08 15:02:08+00:00,2018-06-09 01:08:20+00:00,sompylasar,sompylasar,0.42097222222222225
12968,React Context issue,2018-06-02 11:04:11+00:00,2018-06-13 16:56:04+00:00,zenios,gaearon,11.244363425925926
12964,Returning an empty fragment throws a confusing error,2018-06-01 21:11:00+00:00,2018-06-11 13:43:31+00:00,aweary,gaearon,9.689247685185185
12926,`onChange` event doesn't trigger when direclty clicking on the maximum `input[type=range]` value,2018-05-29 16:00:41+00:00,2018-05-31 21:23:27+00:00,k0mpreni,nhunzaker,2.2241435185185185
12872,Submit/Reset inputs lose text when value=undefined.,2018-05-21 01:28:08+00:00,2018-08-16 14:19:05+00:00,ellsclytn,gaearon,87.53538194444444
12830,UNSAFE_ lifecycle functions can no longer be defined more than once via mixins,2018-05-16 19:03:06+00:00,2018-05-16 21:11:47+00:00,alibosworth,alibosworth,0.08936342592592593
12796,react-art + React Context API is not working correctly,2018-05-14 02:27:42+00:00,2018-08-06 19:27:04+00:00,lavrton,gaearon,84.70789351851852
12765,defaultChecked prop sets only checked attribute,2018-05-08 14:15:22+00:00,2018-07-04 20:01:40+00:00,klintmane,nhunzaker,57.24048611111111
12748,warning message recommends using soon deprecated lifecycle methods,2018-05-05 10:16:23+00:00,2018-08-02 19:20:39+00:00,iliran11,gaearon,89.37796296296297
12717,onMouseDown causes splash on real ios browsers,2018-04-29 14:27:00+00:00,,huhaixiao,,
12694,Size prop is not attached to the DOM,2018-04-26 06:50:06+00:00,2018-04-28 19:52:31+00:00,airamrguez,gaearon,2.5433449074074073
12693,react-test-renderer.create does not work properly with forwardRef components,2018-04-26 02:47:56+00:00,2018-05-01 18:55:28+00:00,ajcrites,gaearon,5.6718981481481485
12688,Unexpected behavior when use React.forwardRef with React.createContext ,2018-04-25 14:16:43+00:00,2018-04-26 18:47:35+00:00,dive2Pro,gaearon,1.1881018518518518
12686,Strange beahvior React + new Context API,2018-04-25 06:19:03+00:00,2018-04-28 00:52:49+00:00,axules,gaearon,2.7734490740740743
12651,Having a context provider as root element causes `renderToString` to omit `data-reactroot` from output,2018-04-19 18:14:40+00:00,2018-04-19 19:05:20+00:00,salzhrani,gaearon,0.03518518518518519
12643,onChange doesn't fire if a capture-phase document listener for the underlying native event calls setState(),2018-04-18 17:20:25+00:00,2018-08-17 16:49:44+00:00,Reaverart,gaearon,120.97869212962964
12615,Unexpected warning when hydrating with portal and SSR,2018-04-15 07:50:53+00:00,,majelbstoat,,
12551,New Context Provider may block Old context propagation if children are constant,2018-04-05 09:18:08+00:00,2018-04-26 19:59:18+00:00,Jessidhia,gaearon,21.44525462962963
12540,react-dom development bundle uses Array.from,2018-04-04 17:01:55+00:00,2018-04-04 20:54:28+00:00,wKovacs64,bvaughn,0.16149305555555554
12506,Possible incorrect event.target on number inputs in IE9?,2018-03-31 14:45:51+00:00,2018-06-11 13:35:43+00:00,nhunzaker,gaearon,71.95129629629629
12500,Warning in IE 11 when using React.Fragment,2018-03-31 11:00:44+00:00,2018-04-01 00:14:37+00:00,heikkilamarko,gaearon,0.5513078703703703
12497,Error boundary bug,2018-03-30 21:45:40+00:00,2018-04-01 00:35:37+00:00,thysultan,gaearon,1.1180208333333332
12474,Uncaught Error: Should be working on a root. This error is likely caused by a bug in React.,2018-03-28 15:03:46+00:00,2018-03-29 01:18:10+00:00,gaearon,acdlite,0.4266666666666667
12449,Cannot read property 'return' of null,2018-03-24 19:24:03+00:00,2018-04-03 23:36:53+00:00,jquense,gaearon,10.175578703703703
12363,React onBlur events not firing during unmount,2018-03-13 17:38:08+00:00,,taj-codaio,,
12349,"React adds ""className"" to DOM instead of ""class"" in IE11",2018-03-09 09:16:39+00:00,2018-03-12 17:42:17+00:00,vydimitrov,gaearon,3.3511342592592595
12334,"For Controlled Input, step does not work as expected unless initialized with null or """".",2018-03-06 10:30:40+00:00,,andyboyne,,
12299,It's not safe to read CurrentOwner.current and assume it has a stateNode,2018-02-27 02:55:05+00:00,2018-03-21 09:42:32+00:00,gaearon,gaearon,22.28295138888889
12246,Context update doesn't fully propagate in some cases,2018-02-18 23:59:08+00:00,2018-03-29 00:44:59+00:00,gaearon,acdlite,38.031840277777775
12245,"Context Providers (and maybe Consumers) show up as ""Unknown"" in Performance tab",2018-02-18 22:00:04+00:00,2018-02-19 21:59:03+00:00,gaearon,gaearon,0.9992939814814815
12218,Context.Consumer unexpectedly updates each time one of its child components call setState,2018-02-12 22:13:26+00:00,2018-03-12 21:23:47+00:00,jaredLunde,acdlite,27.965520833333333
12200,Regression: React 16 automatically marks first item of a mutliple select as checked,2018-02-09 19:47:53+00:00,2018-08-03 17:10:41+00:00,megawac,gaearon,174.89083333333335
12182,unexpected ContextConsumer or ContextProvider behavior,2018-02-08 06:34:51+00:00,2018-02-08 22:23:42+00:00,ghost,bvaughn,0.6589236111111111
12150,ContextConsumer and ContextProvider in react-test-renderer,2018-02-04 18:59:20+00:00,2018-02-16 19:27:21+00:00,pshrmn,acdlite,12.019456018518518
12106,react-test-renderer: toTree() does not yet know how to handle nodes with tag=10,2018-01-27 15:52:20+00:00,2018-01-27 23:03:55+00:00,ambar,aweary,0.29971064814814813
12072,All controlled <textarea/> fields re-render on any setState() call even though their data has not changed.,2018-01-22 17:45:57+00:00,2018-09-14 23:09:07+00:00,martintasevski,nhunzaker,235.2244212962963
12062,Problem when input type changes from email to text,2018-01-20 17:17:02+00:00,2018-05-30 11:08:22+00:00,adrianimboden,nhunzaker,129.74398148148148
12009,Some events are missing on master for SimulateNative,2018-01-11 23:50:47+00:00,2018-01-12 02:03:48+00:00,gaearon,nhunzaker,0.09237268518518518
11964,State initialization disparity between shallow renderer and ReactDOM,2018-01-04 22:38:24+00:00,2018-01-05 18:44:45+00:00,jwbay,gaearon,0.8377430555555555
11955,`react-call-return`: Expected to find a host parent.,2018-01-03 15:16:26+00:00,2018-01-07 20:15:43+00:00,rmhartog,gaearon,4.207835648148148
11918,Click events don't bubble from Portal content on mobile Safari,2017-12-24 17:20:21+00:00,2018-08-18 01:10:20+00:00,zebulonj,gaearon,236.3263773148148
11916,React ART crashes with SSR,2017-12-23 10:00:50+00:00,2018-04-04 10:18:36+00:00,necolas,gaearon,102.01233796296296
11911, React DOM crashes when <option> contains three interpolated value if one is a conditional. ,2017-12-22 12:10:29+00:00,2018-08-01 15:16:35+00:00,ZhangYiJiang,gaearon,222.1292361111111
11881,backspace fails to clear values on input type='email',2017-12-18 18:21:42+00:00,,codeangler,,
11877,Number input gets cleared when typing period as decimal mark,2017-12-18 11:29:42+00:00,,Hilzu,,
11862,ShallowRenderer not considering contextTypes when rendering children,2017-12-15 12:26:55+00:00,2018-01-05 18:49:58+00:00,Termit1975,gaearon,21.266006944444445
11827,Cursor jumps when backspacing in a number input (with ShadowDOM),2017-12-11 16:08:07+00:00,2021-04-30 17:49:32+00:00,YellowKirby,YellowKirby,1236.0704282407407
11826,React does not call onBlur callback,2017-12-11 13:20:59+00:00,,nbob,,
11808,react-test-renderer does not include `key` on fragments,2017-12-08 07:36:53+00:00,2018-01-02 16:02:23+00:00,SimenB,gaearon,25.351041666666667
11807,False positive warning about style mismatch when hydrating server markup in IE11,2017-12-08 02:20:24+00:00,2018-09-04 13:26:52+00:00,djeeg,gaearon,270.4628240740741
11795,Select warning fires repeatedly ,2017-12-07 16:52:54+00:00,2017-12-10 02:06:42+00:00,arackaf,gaearon,2.3845833333333335
11789,"hydrating a component with `dangerouslySetInnerHTML` and `toString` causes a warning, and the component to not render",2017-12-07 00:21:56+00:00,2018-08-09 17:05:06+00:00,magicmark,gaearon,245.69664351851853
11761,Fix the misleading error message in production,2017-12-04 14:51:21+00:00,2018-01-05 18:08:21+00:00,gaearon,gaearon,32.136805555555554
11759,"""React.createElement: type is invalid"" warning in IE11 when using React.Fragment",2017-12-04 08:56:34+00:00,2017-12-11 03:25:29+00:00,XaveScor,gaearon,6.7700810185185185
11726,client/server mismatch for text inside of an a/button causes the the a/button to focus on page load,2017-11-30 19:53:33+00:00,2017-12-06 15:23:37+00:00,brucewpaul,gaearon,5.812546296296296
11692,ReactDOMServer.renderToStaticMarkup gets stuck while trying to render Portals,2017-11-28 21:36:13+00:00,2017-11-29 21:45:53+00:00,amoshg,gaearon,1.006712962962963
11687,react-dom: Ability to access window.event in development,2017-11-28 20:33:31+00:00,2018-08-14 20:35:31+00:00,ConradIrwin,gaearon,259.00138888888887
11678,Disabled button click event propagates in IE11,2017-11-27 23:55:54+00:00,2022-03-29 23:08:09+00:00,Blasz,gaearon,1582.9668402777777
11674,Resetting a form containing a focused controlled number input puts it out of step with state,2017-11-27 21:29:06+00:00,,aweary,,
11609,Undo operation on text input throws exception in IE9,2017-11-21 14:24:38+00:00,2022-03-29 23:08:23+00:00,nhunzaker,gaearon,1589.3637152777778
11602,Children of option tags flattened when select has value,2017-11-20 21:02:01+00:00,2018-08-02 01:47:07+00:00,jorrit,gaearon,254.1979861111111
11532,inline style with decimal numbers,2017-11-12 11:12:05+00:00,2018-01-05 21:09:52+00:00,cvlmtg,gaearon,54.41512731481482
11496,SetState callback called before component state is updated in React Shallow Renderer,2017-11-09 00:35:37+00:00,2017-11-28 15:08:09+00:00,bdwain,clemmy,19.605925925925927
11441,Remove support for cloneElement(getMountedInstance()) in shallow renderer,2017-11-03 14:22:34+00:00,2017-11-03 16:16:56+00:00,gaearon,gaearon,0.0794212962962963
11396,A function that is also an iterable is treated inconsistently,2017-10-30 03:25:08+00:00,2018-08-16 15:38:49+00:00,kentcdodds,gaearon,290.5095023148148
11379,onDrop breaks onSelect event,2017-10-26 22:46:34+00:00,2018-08-16 23:22:17+00:00,tobiasandersen,gaearon,294.02480324074077
11348,Invariants that don't have error codes yet are missing in production builds,2017-10-24 12:35:22+00:00,2017-10-24 16:11:04+00:00,gaearon,bvaughn,0.14979166666666666
11254,react-art on npm is missing the /lib/ folder,2017-10-17 18:22:14+00:00,2017-10-23 18:18:12+00:00,gaearon,gaearon,5.997199074074074
11236,Shallow test renderer calls shouldComponentUpdate on forceUpdate,2017-10-16 15:10:37+00:00,2017-10-18 13:54:06+00:00,d4rky-pl,gaearon,1.9468634259259259
11207,Investigate the nested update overflow caused by coalescing,2017-10-12 14:32:20+00:00,2017-10-14 03:14:19+00:00,gaearon,acdlite,1.5291550925925925
11161,Shallow renderer: subsequent `setState` calls inside `componentWillMount` discard the previous ones,2017-10-09 17:10:11+00:00,2017-10-10 13:22:17+00:00,Hypnosphi,gaearon,0.8417361111111111
11159,autoFocus doesn't work with SSR in React 16,2017-10-09 15:48:25+00:00,2017-10-11 18:05:49+00:00,sebmarkbage,gaearon,2.0954166666666665
11152,onMouseEnter triggered on children in React 16,2017-10-09 09:57:11+00:00,2017-10-09 19:30:27+00:00,dbismut,gaearon,0.3981018518518519
11103,SSR: ReactDOM client and server handling newlines differently causing mismatch warnings,2017-10-05 00:58:59+00:00,2017-10-05 19:59:44+00:00,johnnysprinkles,gaearon,0.7921875
11067,"""Cannot read namespaceURI of null"" error when rendering into a comment",2017-10-03 15:57:39+00:00,2018-01-02 15:24:02+00:00,gaearon,gaearon,90.9766550925926
11058,SVG image onLoad event not getting dispatched on IE11,2017-10-03 00:28:54+00:00,2017-12-12 01:11:54+00:00,SahidH,nhunzaker,70.02986111111112
11017,Fiber cannot render to DocumentFragment/ShadowRoot,2017-10-01 23:33:20+00:00,2017-10-02 19:50:15+00:00,Hotell,gaearon,0.8450810185185185
11010,Reset of select ignores defaultValue,2017-10-01 14:57:47+00:00,2017-10-10 15:54:59+00:00,ZeHiro,gaearon,9.039722222222222
10993,React 16 fails to rehydrate noscripts,2017-09-30 18:25:41+00:00,2017-10-10 18:35:44+00:00,wchargin,gaearon,10.006979166666667
10987,"<svg tabIndex=""2""> doesn't work ",2017-09-30 10:24:07+00:00,2017-10-02 17:52:26+00:00,gaearon,gaearon,2.3113310185185183
10909,UMD Production builds define global variables,2017-09-28 08:38:42+00:00,2017-09-29 11:48:33+00:00,rauhs,gaearon,1.1318402777777778
10906,"In React 16, onMouseEnter is triggered an extra time when entering a new child",2017-09-28 07:06:35+00:00,2017-10-09 19:30:04+00:00,Sherryer,gaearon,11.51630787037037
10888,"[website] Side nav sometimes shows an incorrect ""current"" highlight",2017-09-27 18:05:07+00:00,2017-10-02 15:57:31+00:00,clemmy,bvaughn,4.911388888888889
10871,Multiple onFocus events fired on single focus in Safari,2017-09-27 13:18:30+00:00,,mbryla,,
10831,Warning: Stateless function components cannot be given refs. Attempts to access this ref will fail.null after updating to React 16,2017-09-26 14:12:57+00:00,2017-09-28 19:40:27+00:00,clodal,gaearon,2.2274305555555554
10772,Unexpected SSR difference warning with SVG <filter> primitives,2017-09-21 16:05:03+00:00,2017-10-10 18:34:38+00:00,vxna,gaearon,19.103877314814813
10657,Form restoration & React hydration,2017-09-09 15:23:08+00:00,,oliviertassinari,,
10616,Tests: toTree on a rendered array,2017-09-06 08:21:34+00:00,2017-10-03 15:29:58+00:00,porfirioribeiro,gaearon,27.2975
10598,Returning plain string from component renders collapsed text nodes on server,2017-09-02 22:53:32+00:00,2017-10-05 19:05:00+00:00,laverdet,gaearon,32.8412962962963
10515,ctrl + Enter keypress only works in firefox,2017-08-23 05:42:46+00:00,2018-01-05 21:10:21+00:00,nstraub,gaearon,135.6441550925926
10415,"Server side rendering: ""Warning: <linearGradient /> is using uppercase HTML. Always use lowercase HTML tags in React.""",2017-08-09 00:32:12+00:00,2017-08-13 23:17:46+00:00,coreh,sophiebits,4.948310185185186
10363,Adding an image tag inside a react component throws error.,2017-08-02 22:16:13+00:00,2017-08-03 01:16:42+00:00,victorbello,gaearon,0.12533564814814815
10360,Throw when host component has a function child,2017-08-02 19:51:33+00:00,2017-08-04 00:42:19+00:00,gaearon,gaearon,1.2019212962962964
10309,ReactDOM.render()/unstable_renderIntoContainer() doesn't return instance if called during an update,2017-07-27 14:48:14+00:00,2017-08-08 18:25:19+00:00,seanlandsman,aweary,12.150752314814815
10299,React 16 server renderer breaks with style object in prod mode,2017-07-27 04:15:09+00:00,2017-07-27 09:19:06+00:00,aickin,gaearon,0.21107638888888888
10217,Incorrect data in compositionend event when typing Korean on IE11,2017-07-19 06:50:46+00:00,2018-06-14 15:35:57+00:00,robbertbrak,gaearon,330.36471064814816
10196,Uncontrolled radio fix is breaking master,2017-07-16 17:32:05+00:00,2017-07-18 15:31:06+00:00,gaearon,gaearon,1.9159837962962962
10176,DEV-only requires in FB bundles,2017-07-13 19:11:54+00:00,2018-01-02 15:09:57+00:00,gaearon,gaearon,172.83197916666666
10140,Fiber infinite recursion in mounting lifecycle,2017-07-11 06:46:11+00:00,2017-07-13 22:56:03+00:00,gre,acdlite,2.6735185185185184
10125,Curried onBlur handler not triggered anymore when using v15.6.1 in production mode,2017-07-08 12:04:44+00:00,2017-07-11 11:42:01+00:00,ndresx,gaearon,2.984224537037037
10116,Multiple clicks needed for non-anchor element onClick with padding in Safari,2017-07-06 03:15:59+00:00,2017-09-17 14:31:24+00:00,elyobo,jquense,73.46903935185185
10109,Mouseenter event not triggered when cursor moves from disabled button,2017-07-05 11:01:18+00:00,,stepancar,,
10100,setState callback called with null instead of undefined,2017-07-03 21:17:44+00:00,2017-07-12 17:55:19+00:00,gwmccull,gaearon,8.85943287037037
10089,react-test-renderer/shallow setState callback is never called,2017-07-01 12:28:59+00:00,2017-07-10 21:41:51+00:00,benadamstyles,bvaughn,9.383935185185186
10078,Input with type=radio incorrectly trigger onChange handler,2017-06-30 08:27:03+00:00,2017-10-04 20:06:56+00:00,bacher,gaearon,96.48603009259259
10013,dangerouslySetInnerHTML in IE11 for svg elements,2017-06-20 16:38:38+00:00,2017-10-10 10:54:47+00:00,OriR,gaearon,111.76121527777778
9999,False positive getDefaultProps warning when mixing development and production versions,2017-06-19 05:50:17+00:00,,mondwan,aweary,
9963,Do not add units to css custom properties,2017-06-14 15:54:20+00:00,2017-06-15 00:11:16+00:00,TrySound,gaearon,0.3450925925925926
9956,onClick and onChange doesn't fire on radio buttons on iOS,2017-06-14 11:29:56+00:00,2017-06-15 00:11:24+00:00,badtant,gaearon,0.5287962962962963
9913,react-addons-update 15.5.2 uses Object.assign,2017-06-09 23:18:57+00:00,2017-06-13 11:12:02+00:00,balloob,gaearon,3.4951967592592594
9901,Mouseleave events fire unexpectedly when mousing into descendant node with a different React root,2017-06-08 22:50:56+00:00,2017-10-04 17:24:23+00:00,greglittlefield-wf,aweary,117.77322916666667
9783,Synthetic eventPhase doesn't reflect the synthetic phase,2017-05-26 08:21:45+00:00,2018-01-05 16:21:35+00:00,likerRr,gaearon,224.3332175925926
9667,Cant't mount text node components,2017-05-11 19:46:50+00:00,2017-09-22 23:08:44+00:00,vhiroki,sophiebits,134.14020833333333
9635,No error when element with ref created in another elements constructor in dev environment.,2017-05-09 16:29:28+00:00,2017-10-04 16:26:31+00:00,monkeyboy64,aweary,147.99795138888888
9627,isMounted behavior different with `create-react-class`,2017-05-09 00:31:55+00:00,2017-06-12 19:22:16+00:00,mridgway,gaearon,34.78496527777778
9577,[Fiber] returning functions from render does not throw,2017-05-01 22:26:33+00:00,2017-08-04 14:51:48+00:00,aweary,gaearon,94.6842013888889
9561,Controlled input allows dot,2017-04-29 20:31:21+00:00,2017-06-05 22:52:14+00:00,raulsebastianmihaila,aweary,37.09783564814815
9504,ReactTestUtils: event dispatched before workInProgress stateNode is set,2017-04-23 19:04:24+00:00,2017-10-04 16:37:24+00:00,aweary,aweary,163.89791666666667
9402,A number input will always have left pad 0 though parseFloat value in onChange,2017-04-11 10:54:25+00:00,,HaydnChen,,
9372,Cannot find module './ReactReconcileTransaction' from 'ReactShallowRenderer.js' in `react-test-renderer`,2017-04-08 01:53:42+00:00,2017-04-08 04:36:45+00:00,wyze,gaearon,0.11322916666666667
9361,React 16.0.0-alpha 7 does not bundle correctly in a project using rollup,2017-04-07 13:06:18+00:00,2017-09-11 15:42:37+00:00,pastelsky,gaearon,157.10855324074075
9351,TypeError: Cannot read property 'firstChild' of null at precacheChildNodes (react-dom.js:6619),2017-04-06 08:38:02+00:00,2017-04-06 23:31:54+00:00,jochenberger,bvaughn,0.6207407407407407
9315,react-addons-create-fragment destructuring assignment remains in distributed code,2017-04-02 04:25:39+00:00,2017-04-02 18:29:19+00:00,tmacdonald,bvaughn,0.5858796296296296
9142,No blur event fired when button is disabled/removed,2017-03-09 18:13:08+00:00,,OliverJAsh,,
9102,[Fiber] Check for requestAnimationFrame throws when react-dom is required on the server,2017-03-03 05:41:09+00:00,2017-04-27 12:13:28+00:00,ide,gaearon,55.27244212962963
9100,Pasting text in text box does not fire change event on IE11.,2017-03-03 02:00:10+00:00,2022-03-29 23:20:37+00:00,mashimonator,gaearon,1852.889201388889
9038,Change warning for <select value={null} /> to suggest an empty array rather than empty string,2017-02-21 21:49:33+00:00,2017-10-31 11:48:09+00:00,ryb73,gaearon,251.5823611111111
9023,event.preventDefault in click handler does not prevent onChange from being called,2017-02-17 18:31:19+00:00,,aweary,,
8938,Clear button on iOS date input does not return correct event value,2017-02-07 01:29:52+00:00,,ro-savage,,
8912,Problems with click events on IE and Edge,2017-02-02 09:38:15+00:00,2017-03-30 22:08:35+00:00,vasilkrastev90,aweary,56.521064814814814
8902,Unexpected exception on using React Perf tools ,2017-01-31 15:44:33+00:00,2017-10-04 16:38:27+00:00,niwinz,gaearon,246.03743055555555
8876,onBeforeInput fires after Edge updates the DOM,2017-01-27 18:44:50+00:00,2018-01-06 13:12:00+00:00,colinjeanne,gaearon,343.76886574074075
8789,Missing object-assign licence (please check others),2017-01-14 18:39:32+00:00,2017-01-20 01:29:06+00:00,markalanrichards,gaearon,5.284421296296296
8699,Broken link in react tutorial,2017-01-06 02:27:08+00:00,2017-01-23 16:28:27+00:00,dyladan,gaearon,17.584247685185186
8683,"Composition Events(Chinese, Japanese IME) problem in controlled components(input, textarea)",2017-01-04 17:46:39+00:00,2018-08-29 17:10:24+00:00,eyesofkids,gaearon,601.9748263888889
8642,textarea + onFocus + stopPropagation = incorrect cursor rendering on Firefox,2016-12-25 22:25:11+00:00,2017-12-21 05:15:54+00:00,felipeochoa,aweary,360.2852199074074
8576,15.4 breaks default param behavior on componentDidMount in production build,2016-12-14 21:46:00+00:00,2017-10-04 16:03:22+00:00,kentor,gaearon,293.7620601851852
8559,"Click handler can get called twice in ""non-prod"" mode.",2016-12-12 21:31:17+00:00,2017-08-09 14:21:08+00:00,pllee,aweary,239.70128472222223
8554,Form submitted on `button[type=button]` click,2016-12-12 16:36:48+00:00,2017-07-12 00:11:46+00:00,fbarrailla,aweary,211.31594907407407
8531,IE10 triggers onChange twice when replacing a text selection ,2016-12-08 15:27:56+00:00,2022-03-29 23:15:27+00:00,jfschwarz,gaearon,1937.3246643518519
8514,Undo behavior in controlled textareas works differently from the default behaviour in chrome,2016-12-07 12:33:02+00:00,,fabsor,,
8487,Invariant Violation when rendering using both ReactDOM and ReactDOMServer,2016-12-02 22:08:16+00:00,2017-04-13 15:38:16+00:00,martinkadlec0,gaearon,131.72916666666666
8423,onChange does not work well with IE11 at Japanese IME. in React 15.4.0,2016-11-26 00:52:03+00:00,2022-03-29 23:19:16+00:00,mashimonator,gaearon,1949.9355671296296
8266,Preserve browser input behavior.,2016-11-11 01:23:25+00:00,2017-11-30 21:27:05+00:00,jdalton,gaearon,384.83587962962963
7838,A group of radio button requires all to have defaultChecked attribute to work properly in Firefox,2016-09-30 12:47:27+00:00,2017-10-04 16:09:09+00:00,mjntan35,aweary,369.14006944444446
7827,Unexpected interleaving of subtree/parent lifecycle methods,2016-09-28 22:57:44+00:00,2017-10-04 13:40:08+00:00,vsiao,gaearon,370.61277777777775
7769,input autoFocus causes focus to be emitted before ref,2016-09-19 20:56:27+00:00,,syranide,,
7718,"Bug: False Positive ""plain object"" Warning  ",2016-09-13 17:42:15+00:00,2016-09-14 02:15:07+00:00,spudly,sophiebits,0.3561574074074074
7711,[bug] click not disabled on <fieldset disabled><button onClick={() => alert('clicked')}><span>click me</span></button></fieldset>,2016-09-13 11:28:53+00:00,,brillout,acdlite,
7630,Radio buttons are not correctly checked when using multiple lists of radio buttons,2016-09-01 14:18:26+00:00,2017-11-19 15:44:35+00:00,atimmer,nhunzaker,444.0598263888889
7593,Native Map detection in ReactComponentTreeHook fails with core-js,2016-08-28 12:35:58+00:00,2017-10-04 12:27:18+00:00,sanniassin,gaearon,401.99398148148146
7489,input element `setSelectionRange` after backspace does not work in IE10,2016-08-13 06:07:51+00:00,2022-03-29 23:18:01+00:00,msafi,gaearon,2054.7153935185183
7440,Bug: didPutListener tries to findDOMNode on unmounted component,2016-08-08 07:29:28+00:00,2017-10-04 12:14:55+00:00,joshma,gaearon,422.1982291666667
7386,`injectEnvironment` called twice: `react-test-renderer` and `react-dom`,2016-07-31 16:58:24+00:00,2016-08-13 18:45:19+00:00,NicolasT,sophiebits,13.074247685185185
7350,babel-node: ReactComponentTreeDevtool.js causes ReactDOMServer.renderToString to fail,2016-07-25 15:22:56+00:00,2016-08-22 19:42:33+00:00,ian-speers,gaearon,28.18028935185185
